,GENE_ID,name,distance,minor_allele_freq,rvalue,log10pvalue
1694,,dhrs4,,,,
1695,ENSG00000157335.14,clec18c,19414.0,0.2638,-0.31507522392564097,9.30949077658492
1696,ENSG00000157379.9,dhrs1,4853.0,0.1921,-0.294458030264655,8.166553001912499
1697,ENSG00000157426.8,aasdh,1569.0,,-0.33090683616278005,10.2486611467667
1698,ENSG00000157557.7,ets2,16404.0,0.4659,-0.280824413011174,7.4588834520081795
1699,ENSG00000157601.9,mx1,4826.0,0.4389,-0.286960828202313,7.77274746734339
1700,ENSG00000157653.7,c9orf43,18835.0,0.04193,-0.33644773322211696,10.5903658013689
1701,,dgki,,,,
1702,ENSG00000157693.10,tmem268,8878.0,0.22699999999999998,0.325876870404996,9.94434990160631
1703,ENSG00000157764.7,braf,8767.5,,-0.23591267973458105,5.385394459848549
1704,ENSG00000157823.11,ap3s2,9031.0,0.2859,-0.264926054776068,6.6804978108450195
1705,ENSG00000157873.11,tnfrsf14,1530.0,0.3542,0.364410804237364,12.4215548139726
1706,ENSG00000158023.5,cfap251,18340.0,0.1653,0.35817536468578703,11.997464986846198
1707,,rhpn1,,,,
1708,,tprg1l,,,,
1709,,prxl2c,,,,
1710,ENSG00000158234.8,faim,13280.0,0.2919,0.30484767270502,8.73138743567616
1711,ENSG00000158270.9,colec12,18493.0,0.1336,-0.269925334299317,6.91991105893857
1712,ENSG00000158470.5,b4galt5,9130.0,0.4934,0.306024606803723,8.79678840755844
1713,ENSG00000158483.11,fam86c1p,16060.0,0.4659,-0.4042158811329,15.3538989053091
1714,ENSG00000158497.2,hmhb1,8327.0,0.2923,-0.300156343329723,8.47357137847545
1715,ENSG00000158555.10,gdpd5,8417.0,0.1599,-0.42779690677418203,17.2859482095919
1716,ENSG00000158604.9,tmed4,16698.0,0.1208,0.24194605008229603,5.64167730734567
1717,ENSG00000158623.10,copg2,11565.0,0.2458,0.493931893335896,23.5792495110793
1718,,gpat4,,,,
1719,ENSG00000158711.8,elk4,746.0,0.1026,0.231452655089719,5.2002590306849505
1720,ENSG00000158715.5,slc45a3,12680.0,0.3802,0.235656504741714,5.37466169907146
1721,ENSG00000158717.6,rnf166,83.0,0.1769,-0.33757083255745196,10.6604622448976
1722,,nbl1,,,,
1723,,mis18a,,,,
1724,ENSG00000159063.7,alg8,13473.0,0.4651,0.36330780385222294,12.345864417353498
1725,,ifnar2,,,,
1726,ENSG00000159166.9,lad1,5917.0,0.4329,-0.310550540164604,9.05100527350003
1727,ENSG00000159202.11,ube2z,872.0,0.4241,-0.292082589681904,8.04053843912909
1728,,clic6,,,,
1729,ENSG00000159228.8,cbr1,6663.0,0.04832,-0.402316546466219,15.2048034480798
1730,ENSG00000159267.9,hlcs,17015.0,0.4187,-0.284219169201135,7.63158234737653
1731,ENSG00000159314.5,arhgap27,7262.0,,-0.297944394218426,8.353598419957349
1732,ENSG00000159352.10,psmd4,11043.0,0.3908,0.233622889909139,5.28988932130631
1733,ENSG00000159479.12,med8,1621.0,0.4038,-0.24151027700095198,5.622940507042189
1734,ENSG00000159556.5,isl2,8977.0,0.2117,0.253653271090773,6.15836942993825
1735,,ccdc17,,,,
1736,,nae1,,,,
1737,ENSG00000159733.9,zfyve28,9347.0,0.3434,0.36141113119586,12.2163877486596
1738,,rgs12,,,,
1739,ENSG00000159884.7,ccdc107,15800.0,0.2061,-0.252066495423986,6.08682390376504
1740,ENSG00000159915.6,znf233,7661.0,0.4139,-0.245992783517313,5.81736553616197
1741,ENSG00000159958.3,tnfrsf13c,4495.0,,0.27709985562761896,7.2720549345661
1742,,arhgap35,,,,
1743,ENSG00000160013.3,ptgir,1740.0,0.4133,0.34703165985086404,11.262256154644101
1744,ENSG00000160014.11,calm3,3158.0,0.2636,-0.27212824040751604,7.0269572684632395
1745,,cpamd8,,,,
1746,ENSG00000160113.3,nr2f6,9198.0,,-0.501774100953879,24.420069326747697
1747,ENSG00000160117.8,ankle1,7315.0,0.1518,-0.34959872436523104,11.429067235423
1748,,kalrn,,,,
1749,ENSG00000160185.9,ubash3a,4932.0,0.4673,0.26778527964412696,6.8168286052489995
1750,ENSG00000160188.5,rsph1,19438.0,0.4822,-0.6083890938233921,38.3275373312186
1751,ENSG00000160193.7,wdr4,10521.0,0.2823,0.23246608984093498,5.2420063144745805
1752,ENSG00000160207.4,hsf2bp,7978.0,0.3636,-0.587019942473977,35.1219633425371
1753,,pdxk,,,,
1754,ENSG00000160213.5,cstb,5506.0,0.4167,-0.600352916318794,37.0938288977146
1755,,lrrc3,,,,
1756,ENSG00000160284.10,spatc1l,2667.0,0.3654,0.38321274184963705,13.7571349463832
1757,ENSG00000160285.9,lss,5356.0,0.1212,0.26200394326577203,6.542806617013509
1758,,vav2,,,,
1759,ENSG00000160310.11,prmt2,16053.5,,-0.24581464975027598,5.80956744614177
1760,ENSG00000160352.9,znf714,7708.0,,0.24135813756601396,5.616407336072809
1761,ENSG00000160392.8,c19orf47,11157.0,0.2859,-0.339018164955213,10.7512129259037
1762,ENSG00000160401.9,cfap157,8500.0,0.4708,-0.258464678093644,6.37823981324165
1763,ENSG00000160439.9,rdh13,6511.0,0.1522,-0.35702893526931895,11.9204930370445
1764,ENSG00000160447.6,pkn3,679.0,0.1044,0.351393092179017,11.5465697807214
1765,,mpzl3,,,,
1766,,jaml,,,,
1767,ENSG00000160712.8,il6r,15005.0,,0.23473971555100304,5.3363506973964006
1768,ENSG00000160781.9,paqr6,16127.0,0.2528,-0.271820627602975,7.011952183427769
1769,ENSG00000160856.14,fcrl3,1782.0,0.4567,0.35637033581884897,11.8764138585535
1770,ENSG00000160948.8,vps28,11045.0,0.01737,0.44181942117112705,18.5085669001999
1771,ENSG00000160949.11,tonsl,5154.0,0.4077,0.231265431298462,5.19256712356812
1772,,pwwp3a,,,,
1773,ENSG00000161016.10,rpl8,9804.0,0.3411,0.416695402551409,16.3574605434989
1774,ENSG00000161036.5,lrwd1,3212.0,0.4714,-0.372007069339868,12.9507620012041
1775,ENSG00000161091.7,mfsd12,434.0,0.3668,-0.340387858695617,10.837530044254502
1776,ENSG00000161217.6,pcyt1a,9384.0,0.3566,0.24428039721406303,5.742649109153861
1777,ENSG00000161265.6,u2af1l4,8417.0,0.1414,0.396861802575345,14.781869120372699
1778,ENSG00000161326.8,ensg00000161326,7420.0,0.2001,-0.496224321698581,23.8228045781249
1779,ENSG00000161513.6,fdxr,78.0,,-0.36096594220623,12.1861206288185
1780,ENSG00000161551.7,znf577,2062.0,0.2712,-0.23531785786292703,5.36049222752321
1781,ENSG00000161570.3,ensg00000161570,8156.0,0.2816,-0.31431581487101895,9.26580267145061
1782,ENSG00000161618.4,aldh16a1,9180.0,0.3323,-0.518444469661114,26.281033218254198
1783,,siglec11,,,,
1784,ENSG00000161664.1,asb16,8530.0,0.4808,-0.239924550504571,5.5550574883218395
1785,ENSG00000161888.5,spc24,9597.0,0.1903,-0.24440165844777398,5.74792203928321
1786,ENSG00000161929.9,scimp,11931.0,0.4331,-0.333959394221836,10.4360654436235
1787,,fgf11,,,,
1788,ENSG00000161980.5,polr3k,9093.0,0.4846,-0.23178173432258498,5.21379446624308
1789,ENSG00000161981.6,snrnp25,3657.0,0.1623,0.591540422691686,35.780296070955295
1790,ENSG00000162062.10,tedc2,522.0,0.3093,-0.315507837198422,9.33443376033475
1791,ENSG00000162076.8,flywch2,2843.0,0.3614,0.341430721766291,10.9035346915901
1792,ENSG00000162105.9,shank2,3643.0,0.3782,-0.4574647950525039,19.9409946994731
1793,ENSG00000162174.8,asrgl1,19837.0,0.07247999999999999,0.445463171093126,18.835624888488102
1794,ENSG00000162222.8,ttc9c,2134.0,0.2921,0.23271900225536302,5.252454072450349
1795,ENSG00000162384.7,czib,6801.0,0.2748,-0.378771093534296,13.433799308766199
1796,ENSG00000162396.5,pars2,264.0,0.1398,-0.251553770358967,6.063807898577501
1797,ENSG00000162441.6,lzic,145.0,0.4659,-0.6331828740800799,42.36443310981029
1798,ENSG00000162461.7,slc25a34,1865.0,0.3115,-0.353162209914435,11.6631490965755
1799,,akr7a3,,,,
1800,ENSG00000162614.13,nexn,19569.0,0.2498,0.344024850105837,11.068791271263699
1801,,dnajb4,,,,
1802,,lrriq3,,,,
1803,ENSG00000162631.12,ntng1,14173.0,0.4337,-0.26717129779959303,6.7874192248542204
1804,,dnai3,,,,
1805,ENSG00000162654.8,gbp4,12537.0,0.3594,-0.247231436788676,5.871754174393599
1806,ENSG00000162688.11,agl,16621.0,0.1498,-0.258167763138655,6.36454340049868
1807,,ddr2,,,,
1808,,pea15,,,,
1809,ENSG00000162769.7,flvcr1,9177.0,0.4443,-0.538965153570229,28.717002288874003
1810,ENSG00000162777.12,dennd2d,4316.0,0.1244,0.35264609679229403,11.6290637732863
1811,ENSG00000162817.6,c1orf115,5321.0,0.2198,0.482542602657438,22.3959685605928
1812,,nbpf20,,,,
1813,ENSG00000162836.6,acp6,17120.0,0.2883,0.26441306397819997,6.65620586738322
1814,ENSG00000162885.6,b3galnt2,18763.0,,0.44983980460465706,19.2336819833551
1815,ENSG00000162927.8,pus10,3256.0,0.08586,0.27878440369869395,7.35621198815791
1816,ENSG00000162929.9,kiaa1841,18181.0,0.47200000000000003,0.326413943096101,9.97657750847306
1817,ENSG00000162946.14,disc1,14075.0,0.4904,-0.38344040018033104,13.7738401413963
1818,ENSG00000162976.8,slc66a3,5545.0,0.06688999999999999,0.279262962337202,7.38022285703657
1819,ENSG00000162994.11,clhc1,326.0,0.1659,0.38700532762440004,14.0371257322125
1820,,cfap36,,,,
1821,ENSG00000163002.8,nup35,2005.0,0.3019,0.23732337066147197,5.444713832516661
1822,ENSG00000163040.10,ccdc74a,14273.0,0.1518,0.25731656327825897,6.3253719167780105
1823,,h3-3a,,,,
1824,ENSG00000163072.10,nostrin,17936.0,0.04992,0.294904400528598,8.190361485470481
1825,ENSG00000163131.5,ctss,52.0,,0.35236470507590706,11.6105060784672
1826,ENSG00000163138.13,pacrgl,4835.0,0.04133,-0.31816060461273,9.488260658903151
1827,ENSG00000163191.5,s100a11,6851.0,0.0607,0.23672053898154102,5.419319914911999
1828,,arhgap25,,,,
1829,,ccnyl1,,,,
1830,,fzd5,,,,
1831,,gnpda2,,,,
1832,ENSG00000163320.6,cggbp1,2824.0,0.4016,-0.27647692974340005,7.24107731689935
1833,ENSG00000163322.9,abraxas1,9914.0,0.4665,0.310277022193029,9.035519233233481
1834,ENSG00000163389.6,poglut1,4107.0,0.038939999999999995,0.502173202648717,24.4634411270412
1835,ENSG00000163393.8,slc22a15,6553.0,0.4259,-0.237841956922607,5.46661266641197
1836,ENSG00000163428.3,lrrc58,1793.0,0.1056,0.37195410159744396,12.947023601977
1837,,fstl1,,,,
1838,,ensg00000163486,,,,
1839,ENSG00000163528.8,chchd4,8150.0,0.4808,-0.363194808875924,12.338126825843101
1840,,sgo2,,,,
1841,ENSG00000163564.10,pyhin1,4073.0,0.2334,-0.25674282722283,6.2990472816141
1842,,aim2,,,,
1843,ENSG00000163584.13,rpl22l1,9551.0,0.1867,-0.370979518548062,12.878360433371599
1844,ENSG00000163607.8,gtpbp8,13434.0,0.47200000000000003,0.284861207457068,7.66450439412372
1845,ENSG00000163644.9,ppm1k,1235.0,,0.25016653145213,6.001784727227889
1846,ENSG00000163686.8,abhd6,3127.0,0.1438,0.33387390609536,10.430788926186098
1847,ENSG00000163687.8,dnase1l3,10873.0,0.3297,-0.463857547239859,20.5477882052515
1848,ENSG00000163806.11,spdya,7191.0,0.4878,-0.30312713817493897,8.63630102483212
1849,ENSG00000163807.4,kiaa1143,11954.0,0.2867,-0.300295963419909,8.48117818377675
1850,ENSG00000163811.7,wdr43,2607.0,0.3714,-0.39472254686378205,14.6181126433531
1851,ENSG00000163814.3,cdcp1,5649.0,0.08506,0.37126748839149,12.8986250105537
1852,ENSG00000163864.10,nmnat3,4491.0,0.2612,-0.41560186075460703,16.267840699973398
1853,ENSG00000163875.11,meaf6,11284.0,0.4189,0.376625653293067,13.279370789364
1854,ENSG00000163898.5,liph,4002.0,0.07188,-0.262973666551082,6.588317364704139
1855,,tkt,,,,
1856,ENSG00000163945.10,uvssa,8548.0,0.3407,-0.260593039201575,6.47691439800644
1857,ENSG00000163959.5,slc51a,15941.0,0.04113,-0.254922508761895,6.215941977517169
1858,ENSG00000163961.4,rnf168,1784.0,0.03714,-0.291952823950154,8.03368774249548
1859,,exo5,,,,
1860,ENSG00000164010.9,ermap,19720.0,0.114,-0.31530327978626,9.322634696512258
1861,ENSG00000164022.11,aimp1,16652.0,0.1769,0.23229522700234,5.234954638963201
1862,,slc9b1,,,,
1863,ENSG00000164048.8,znf589,16849.0,0.3926,0.36972277061399395,12.790157872251502
1864,,prss12,,,,
1865,ENSG00000164111.9,anxa5,775.0,0.3818,-0.41273819314348603,16.0346941140964
1866,,il15,,,,
1867,ENSG00000164144.10,arfip1,7569.0,0.3852,0.28667998110836895,7.75821723226029
1868,ENSG00000164181.9,elovl7,155.0,0.07807,-0.27275547008153894,7.057610616635291
1869,,nipbl,,,,
1870,ENSG00000164237.4,cmbl,4400.0,0.0593,-0.239764968987047,5.54825185540666
1871,,wdr41,,,,
1872,ENSG00000164284.10,grpel2,11830.0,0.49200000000000005,0.28478871566913,7.660783050185441
1873,ENSG00000164307.7,erap1,19473.0,0.4038,-0.650312245361188,45.3744868283278
1874,ENSG00000164308.12,erap2,12237.0,0.4008,-0.8218643134393199,91.5638692027768
1875,ENSG00000164338.5,utp15,914.0,0.4347,0.320922251497441,9.6500108894143
1876,ENSG00000164346.5,nsa2,19703.0,0.1238,0.636552542343495,42.941602899839296
1877,ENSG00000164347.11,gfm2,13014.0,0.2422,-0.272234591457514,7.03214930580419
1878,ENSG00000164414.11,slc35a1,2363.0,0.354,0.491250529110544,23.296685041467498
1879,ENSG00000164440.10,txlnb,14957.0,0.1999,0.33622822217389003,10.5766983970817
1880,ENSG00000164484.7,tmem200a,8093.0,0.4559,-0.610115769295713,38.597214231904104
1881,,pdss2,,,,
1882,ENSG00000164574.11,galnt10,14588.0,0.08207,0.284427712722482,7.642266821246309
1883,ENSG00000164587.7,rps14,11807.0,0.4587,-0.280631645629463,7.449146159693821
1884,ENSG00000164615.3,camlg,5090.0,0.1466,0.28057381676815,7.44622648748145
1885,ENSG00000164627.12,kif6,11967.0,0.04233,0.45318931433713006,19.5422116313072
1886,,steap1,,,,
1887,ENSG00000164695.4,chmp4c,227.0,0.2816,0.412685713592245,16.030442215292698
1888,ENSG00000164707.9,slc13a4,18272.0,0.3011,0.313214968109406,9.20269058738386
1889,ENSG00000164708.5,pgam2,2983.0,0.22,-0.327100309545683,10.0178556486229
1890,ENSG00000164715.5,lmtk2,13600.0,0.1098,-0.278520731860277,7.343002175902559
1891,ENSG00000164733.14,ctsb,8429.0,0.4643,-0.250246562300064,6.0053530024357995
1892,ENSG00000164749.7,hnf4g,4830.0,0.4481,-0.33262085758330895,10.35363458361
1893,,tnfrsf11b,,,,
1894,ENSG00000164823.5,osgin2,1221.0,0.2007,0.24465443947483603,5.7589228230154905
1895,,fastk,,,,
1896,ENSG00000164904.9,aldh7a1,12962.0,0.1398,0.504134671233991,24.6774288390484
1897,ENSG00000164924.12,ywhaz,4503.0,0.3193,-0.342693704733847,10.983800942873302
1898,ENSG00000164930.6,fzd6,11582.0,0.1426,-0.320406336323635,9.61966847296008
1899,ENSG00000164933.5,slc25a32,15029.0,0.4289,0.261226570347005,6.50645420951412
1900,ENSG00000164934.8,dcaf13,6650.0,0.2027,-0.250492320700468,6.016318009979909
1901,ENSG00000164941.9,ints8,11484.5,,0.2450024229109,5.7740862759031
1902,ENSG00000164978.12,nudt2,3236.0,0.2508,0.703395711824052,56.0678879013395
1903,ENSG00000164985.9,psip1,10869.0,,0.326167864492453,9.96180346477485
1904,ENSG00000164989.9,ccdc171,15404.0,0.04852,0.245837938388242,5.810586605458
1905,ENSG00000165025.10,syk,2233.0,0.4161,-0.39463926289556706,14.611761285495
1906,ENSG00000165028.7,nipsnap3b,2973.0,0.2183,-0.23724722272001103,5.441502444518731
1907,ENSG00000165118.9,c9orf64,7408.0,0.3375,0.287900245892658,7.82146619490707
1908,ENSG00000165138.11,anks6,803.0,0.1238,0.49555352790657103,23.751347719182
1909,ENSG00000165171.6,mettl27,1036.0,0.4215,-0.7538589241541709,68.6966705098384
1910,ENSG00000165271.10,nol6,6364.0,0.1887,0.247251714632858,5.87264696089154
1911,,trmt10b,,,,
1912,,pigo,,,,
1913,,ensg00000165390,,,,
1914,,wrn,,,,
1915,ENSG00000165410.10,cfl2,1316.0,0.2091,0.3930086327520129,14.4877665574299
1916,ENSG00000165434.4,pgm2l1,8852.0,0.03874,0.472822261129251,21.420404125624103
1917,,slc16a9,,,,
1918,ENSG00000165474.5,gjb2,11656.0,,-0.234246125206595,5.3157884495314995
1919,ENSG00000165476.6,reep3,2359.0,0.1176,-0.231932473862088,5.220001185807731
1920,,micu2,,,,
1921,ENSG00000165502.6,rpl36al,840.0,0.4273,0.545102931787365,29.4784573926142
1922,ENSG00000165511.4,znf22-as1,18810.0,0.1559,-0.286986344430435,7.77406839485267
1923,ENSG00000165555.5,noxred1,16289.0,0.489,0.27237846883127803,7.03917690943326
1924,ENSG00000165630.8,prpf18,4998.0,,-0.24414993365715698,5.73697909414976
1925,ENSG00000165633.6,vstm4,8474.0,0.3091,-0.235301802603667,5.35982097663793
1926,,slc18a2,,,,
1927,ENSG00000165661.10,qsox2,2851.0,0.4804,-0.2915953848736789,8.014835302436511
1928,,prdx3,,,,
1929,,borcs5,,,,
1930,ENSG00000165730.10,stox1,16062.0,0.09565,0.7205523103881,60.0490487179527
1931,ENSG00000165752.11,stk32c,15636.0,0.08826,-0.231758522153495,5.21283907166292
1932,,pip4p1,,,,
1933,ENSG00000165801.5,arhgef40,362.0,0.3986,-0.33377783420402096,10.4248610974495
1934,ENSG00000165802.14,nsmf,2588.0,0.4157,-0.294460162056167,8.16666661018494
1935,ENSG00000165810.11,btnl9,11853.0,0.22699999999999998,-0.338815131590779,10.738453903281
1936,,trub1,,,,
1937,ENSG00000165879.7,frat1,19680.0,0.4844,0.31382713753121005,9.23775465180215
1938,ENSG00000165929.8,tc2n,11464.0,0.3948,-0.318853983599587,9.528717262357869
1939,,smco2,,,,
1940,ENSG00000165948.6,ifi27l1,18931.0,0.2953,0.525091824470829,27.052077708587102
1941,ENSG00000165983.9,pter,9567.0,0.3427,0.49085320437337704,23.2550254208126
1942,,c1ql3,,,,
1943,ENSG00000165996.8,hacd1,8230.0,0.2905,0.252315247207665,6.09800820792008
1944,ENSG00000165997.4,arl5b,955.0,0.2538,-0.33137115505041803,10.2770335734972
1945,ENSG00000166002.2,smco4,16896.0,0.2067,-0.398825728482173,14.933248320055899
1946,ENSG00000166073.4,gpr176,16730.0,0.2354,0.315265029150337,9.32042935776425
1947,ENSG00000166130.10,ikbip,4849.0,0.1042,0.28221461134180503,7.529326765035
1948,ENSG00000166140.12,zfyve19,65.0,0.3385,-0.45467613138270707,19.6802561679185
1949,ENSG00000166260.6,cox11,8651.0,0.2626,-0.292385301012717,8.05653278459909
1950,ENSG00000166275.10,borcs7,9598.0,0.1575,-0.4635740413330421,20.5206078446885
1951,,c2,,,,
1952,,anapc16,,,,
1953,ENSG00000166321.9,nudt13,16175.5,,-0.28744511920001503,7.7978407718296205
1954,ENSG00000166401.9,serpinb8,815.0,0.2105,0.35697955362022105,11.917184460513502
1955,ENSG00000166435.10,xrra1,102.0,0.2688,0.672233003685115,49.521266874990104
1956,ENSG00000166436.10,trim66,10560.0,,0.38236975275505697,13.695390633449
1957,ENSG00000166439.5,rnf169,19331.0,0.2266,0.25365428537443896,6.158415315469591
1958,,dennd2b,,,,
1959,ENSG00000166452.7,akip1,46.0,0.391,-0.38245300943064897,13.7014808249486
1960,ENSG00000166471.6,tmem41b,9588.0,0.07368,0.25832500375477196,6.3717946606360805
1961,ENSG00000166478.5,znf143,5988.0,,0.250595840182923,6.02094015693375
1962,ENSG00000166503.4,hdgfl3,12748.0,0.02256,0.292428439579374,8.05881361887198
1963,,zscan21,,,,
1964,ENSG00000166548.10,tk2,16425.0,0.1156,0.30538005877141305,8.76093558519133
1965,ENSG00000166582.4,cenpv,6869.0,0.2023,-0.234623516071351,5.33150596743228
1966,ENSG00000166685.5,cog1,298.0,,0.28397740568563,7.61920683258757
1967,ENSG00000166704.7,znf606,3260.0,0.3335,-0.259113432834582,6.408225080802129
1968,ENSG00000166750.4,slfn5,1460.0,0.489,0.8519173008798441,105.04397307569401
1969,ENSG00000166762.11,catsper2,18594.0,0.4385,-0.24533098467268602,5.788424227050901
1970,ENSG00000166788.5,saal1,10276.0,0.1474,-0.281621147194992,7.49920780280383
1971,ENSG00000166793.6,ypel4,3474.0,0.4421,0.5873158182604611,35.1647383511962
1972,ENSG00000166821.4,pex11a,14068.0,0.395,0.31921740823621897,9.54996340354382
1973,ENSG00000166839.11,ankdd1a,16881.0,0.1859,-0.45461697383475497,19.6747507684372
1974,ENSG00000166845.8,c18orf54,19458.0,,-0.31017296634556896,9.02963196011736
1975,ENSG00000166847.5,dctn5,1259.0,,0.328862842142303,10.1243284517391
1976,,stat6,,,,
1977,ENSG00000166896.3,atp23,1808.0,0.3199,-0.559989240860129,31.391579468752102
1978,,ms4a7,,,,
1979,,dis3l,,,,
1980,,mapre2,,,,
1981,ENSG00000166997.3,cnpy4,2517.0,0.2584,-0.273372420358932,7.08783711604673
1982,ENSG00000167065.9,dusp18,72.5,,-0.271268995609784,6.98509059730667
1983,ENSG00000167074.9,tef,13309.0,0.2033,0.542751650856273,29.1849127520744
1984,ENSG00000167077.7,mei1,12750.0,0.1587,-0.33004439338783303,10.196087719552901
1985,ENSG00000167081.10,pbx3,17592.0,0.3437,-0.27429553530114603,7.133203717658241
1986,,trub2,,,,
1987,ENSG00000167131.10,ccdc103,11.0,0.27699999999999997,0.387985610004144,14.1100854312589
1988,ENSG00000167136.6,endog,9.0,0.4808,0.557668791654248,31.087030742755605
1989,,ensg00000167159,,,,
1990,,c15orf39,,,,
1991,,sp2,,,,
1992,ENSG00000167191.6,gprc5b,6855.0,0.1002,0.261357351409686,6.5125617948541
1993,ENSG00000167202.6,tbc1d2b,1800.0,0.1953,-0.246727779261932,5.8496040846191395
1994,ENSG00000167216.10,katnal2,10577.0,0.05092,-0.263285799286205,6.60300492453469
1995,ENSG00000167220.5,hdhd2,144.0,0.05471,0.5540645134337211,30.6186807353849
1996,ENSG00000167272.6,pop5,7353.0,0.4748,-0.42581233293924,17.1174458605176
1997,ENSG00000167280.10,engase,7050.0,0.05511,-0.358403825402516,12.0128409135882
1998,,myo5b,,,,
1999,ENSG00000167363.8,fn3k,1915.0,0.03395,0.32310040844580495,9.77875051787241
2000,,ensg00000167383,,,,
2001,ENSG00000167384.5,znf180,14115.0,0.1334,0.274331831385029,7.13499092717672
2002,ENSG00000167434.4,ca4,13339.0,0.4275,0.24732210580253697,5.8757467206432805
2003,ENSG00000167460.9,tpm4,7242.0,0.03335,-0.271518861683015,6.99725036400491
2004,ENSG00000167468.10,gpx4,142.0,0.145,0.347751480101784,11.3088781061765
2005,ENSG00000167535.3,cacnb3,5297.5,,0.377947458471549,13.3743798129128
2006,ENSG00000167578.11,rab4b,15095.0,0.2897,-0.26958215286403,6.90332039129688
2007,ENSG00000167608.6,tmc4,181.0,,-0.285527320748315,7.69874866191099
2008,ENSG00000167617.2,cdc42ep5,1806.0,,-0.41594523574609293,16.2959464184672
2009,ENSG00000167634.6,nlrp7,1975.0,,0.367991495720236,12.6692771115557
2010,,znf283,,,,
2011,ENSG00000167642.6,spint2,308.0,0.2278,0.489661164341141,23.130364575706302
2012,,eef2,,,,
2013,,chaf1a,,,,
2014,ENSG00000167671.6,ubxn6,272.0,0.1536,-0.40212606460518,15.189903258655601
2015,,rilp,,,,
2016,ENSG00000167711.9,serpinf2,10247.0,0.1454,0.272939987630751,7.0666429072377195
2017,ENSG00000167720.7,srr,748.0,0.1759,-0.326697875998044,9.99364073193369
2018,ENSG00000167723.9,trpv3,1266.0,0.2688,-0.271563648655746,6.99943122330436
2019,ENSG00000167740.3,cyb5d2,3347.0,0.1883,0.247285676411012,5.87414239236372
2020,ENSG00000167747.8,c19orf48,4247.0,0.3395,0.424298084298639,16.989620202699097
2021,ENSG00000167748.5,klk1,5627.0,0.3482,0.40870870486604294,15.710383106724601
2022,,klk2,,,,
2023,ENSG00000167766.11,znf83,6184.0,0.4197,-0.34871139633275106,11.371236058099198
2024,,spryd3,,,,
2025,,soat2,,,,
2026,ENSG00000167815.7,prdx2,11031.0,0.23399999999999999,-0.36042486541503704,12.1493975854232
2027,,znf232,,,,
2028,ENSG00000167842.11,mis12,7413.0,0.2532,-0.23723348246431697,5.440923090608151
2029,,cd300c,,,,
2030,ENSG00000167920.4,tmem99,6887.0,0.4173,-0.31351746101395,9.22000690073776
2031,ENSG00000167965.12,mlst8,9473.0,0.04034,0.260930986691513,6.49266234222396
2032,ENSG00000167969.7,eci1,3029.0,0.0655,-0.24891354288025402,5.946076287533031
2033,ENSG00000167981.4,znf597,15858.0,,0.23692708707704999,5.42801307309736
2034,ENSG00000168005.4,spindoc,654.0,0.02576,0.249689363265719,5.9805346900862695
2035,ENSG00000168028.8,rpsa,15667.0,0.4966,0.31237987204152196,9.154986388674981
2036,ENSG00000168038.6,ulk4,16002.0,0.3137,-0.608740328337337,38.382260554016106
2037,,ensg00000168078,,,,
2038,ENSG00000168116.9,kiaa1586,4907.0,0.2544,0.25843328802065396,6.376791019510519
2039,,ddit4,,,,
2040,ENSG00000168228.9,zcchc4,3828.0,0.3187,-0.243687317750485,5.716899195795269
2041,,polr2j3,,,,
2042,ENSG00000168268.6,nt5dc2,2156.0,0.4595,-0.45701012050301204,19.898319967177898
2043,ENSG00000168274.3,ensg00000168274,8841.0,,-0.27659670915753803,7.2470278803111
2044,ENSG00000168275.9,coa6,57.0,0.3936,0.35812099660179497,11.9938077007844
2045,ENSG00000168297.9,pxk,9292.0,0.4784,0.24604412219639998,5.81961407309479
2046,ENSG00000168329.8,cx3cr1,2451.0,0.3073,0.244572792471371,5.75536831852365
2047,,scn11a,,,,
2048,,cmahp,,,,
2049,,rfwd3,,,,
2050,ENSG00000168461.6,rab31,2326.0,0.3768,0.6534211843983039,45.94172728772389
2051,ENSG00000168487.13,bmp1,366.0,0.3343,0.302886664203916,8.62306034139484
2052,ENSG00000168597.4,ensg00000168597,11919.0,0.4571,-0.311194564245446,9.087531251871571
2053,,ensg00000168614,,,,
2054,,mucl3,,,,
2055,ENSG00000168646.7,axin2,2528.5,,0.683296119827454,51.752027291818294
2056,ENSG00000168653.6,ndufs5,15171.0,0.2488,-0.6156237829379271,39.468608278526794
2057,,ldlrad4,,,,
2058,ENSG00000168724.10,dnajc21,10096.0,0.04952,0.41659877685140995,16.3495285540839
2059,ENSG00000168765.10,gstm4,5947.0,0.3562,-0.4435895788920429,18.666964030158102
2060,ENSG00000168778.7,tctn2,14631.0,0.09863999999999999,-0.385385534503904,13.917100674254801
2061,ENSG00000168792.2,abhd15,1486.0,0.3231,-0.333023711065836,10.378401526618301
2062,ENSG00000168803.10,adal,9883.0,0.245,-0.26490033739409,6.67927878635769
2063,ENSG00000168806.6,lcmt2,9952.0,0.245,-0.240376691075263,5.57436547476316
2064,ENSG00000168811.2,il12a,13734.0,0.24100000000000002,0.359930498153835,12.115905296251901
2065,ENSG00000168894.5,rnf181,14043.0,0.1354,-0.286847601607516,7.76688752551404
2066,ENSG00000168899.4,vamp5,10394.0,0.11900000000000001,-0.39460457887296707,14.609116758022001
2067,,znf608,,,,
2068,,tmem129,,,,
